Log file open, 01/31/23 14:42:08
[2023.01.31-20.21.31:078][219]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:098][220]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:119][221]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:139][222]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:160][223]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:180][224]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:201][225]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:222][226]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:243][227]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:263][228]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:283][229]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:304][230]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:325][231]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:346][232]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:366][233]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:387][234]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:407][235]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:427][236]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:447][237]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:468][238]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:488][239]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.31:510][240]LogNet: Warning: UNetDriver::ProcessRemoteFunction: No owning connection for actor BP_Guardsman_C_1. Function ServerSetAttackLoadAlpha will not be processed.
[2023.01.31-20.21.33:384][330]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-20.21.33:384][330]LogWorld: BeginTearingDown for /Game/Blueprints/Maps/UEDPIE_2_ProvingGrounds
[2023.01.31-20.21.33:385][330]LogSlate: Window 'Town_Guard Preview [NetMode: Client 2]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.31-20.21.33:401][330]LogWorld: UWorld::CleanupWorld for ProvingGrounds, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.21.33:401][330]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-20.21.33:402][330]LogNet: World NetDriver shutdown IpNetDriver_20 [GameNetDriver]
[2023.01.31-20.21.33:402][330]LogNet: DestroyNamedNetDriver IpNetDriver_20 [GameNetDriver]
[2023.01.31-20.21.33:402][330]LogNet: UNetConnection::Close: [UNetConnection] RemoteAddr: 127.0.0.1:17777, Name: IpConnection_25, Driver: GameNetDriver IpNetDriver_20, IsServer: NO, PC: CPP_TownGuardPlayerController_0, Owner: CPP_TownGuardPlayerController_0, UniqueId: NULL:DESKTOP-4UF2QLF-C3403F8B423EA29D4CA37FAF0FC259FC, Channels: 10, Time: 2023.01.31-20.21.33
[2023.01.31-20.21.33:402][330]LogNet: UChannel::Close: Sending CloseBunch. ChIndex == 0. Name: [UChannel] ChIndex: 0, Closing: 0 [UNetConnection] RemoteAddr: 127.0.0.1:17777, Name: IpConnection_25, Driver: GameNetDriver IpNetDriver_20, IsServer: NO, PC: CPP_TownGuardPlayerController_0, Owner: CPP_TownGuardPlayerController_0, UniqueId: NULL:DESKTOP-4UF2QLF-C3403F8B423EA29D4CA37FAF0FC259FC
[2023.01.31-20.21.33:402][330]LogExit: GameNetDriver IpNetDriver_20 shut down
[2023.01.31-20.21.33:404][330]LogWorld: BeginTearingDown for /Game/Blueprints/Maps/UEDPIE_1_ProvingGrounds
[2023.01.31-20.21.33:404][330]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-20.21.33:404][330]LogWorld: UWorld::CleanupWorld for ProvingGrounds, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.21.33:404][330]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-20.21.33:405][330]LogNet: World NetDriver shutdown IpNetDriver_19 [GameNetDriver]
[2023.01.31-20.21.33:405][330]LogNet: DestroyNamedNetDriver IpNetDriver_19 [GameNetDriver]
[2023.01.31-20.21.33:405][330]LogNet: UNetConnection::Close: [UNetConnection] RemoteAddr: 127.0.0.1:17777, Name: IpConnection_24, Driver: GameNetDriver IpNetDriver_19, IsServer: NO, PC: CPP_TownGuardPlayerController_0, Owner: CPP_TownGuardPlayerController_0, UniqueId: NULL:DESKTOP-4UF2QLF-F8F99544440CBD0794D665AE94E3918F, Channels: 10, Time: 2023.01.31-20.21.33
[2023.01.31-20.21.33:405][330]LogNet: UChannel::Close: Sending CloseBunch. ChIndex == 0. Name: [UChannel] ChIndex: 0, Closing: 0 [UNetConnection] RemoteAddr: 127.0.0.1:17777, Name: IpConnection_24, Driver: GameNetDriver IpNetDriver_19, IsServer: NO, PC: CPP_TownGuardPlayerController_0, Owner: CPP_TownGuardPlayerController_0, UniqueId: NULL:DESKTOP-4UF2QLF-F8F99544440CBD0794D665AE94E3918F
[2023.01.31-20.21.33:405][330]LogExit: GameNetDriver IpNetDriver_19 shut down
[2023.01.31-20.21.33:406][330]LogWorld: BeginTearingDown for /Game/Blueprints/Maps/UEDPIE_0_ProvingGrounds
[2023.01.31-20.21.33:407][330]LogWorld: UWorld::CleanupWorld for ProvingGrounds, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.21.33:407][330]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-20.21.33:407][330]LogNet: World NetDriver shutdown IpNetDriver_18 [GameNetDriver]
[2023.01.31-20.21.33:407][330]LogNet: DestroyNamedNetDriver IpNetDriver_18 [GameNetDriver]
[2023.01.31-20.21.33:407][330]LogNet: UNetConnection::SendCloseReason:
[2023.01.31-20.21.33:407][330]LogNet:  - Result=HostClosedConnection, ErrorContext="HostClosedConnection"
[2023.01.31-20.21.33:407][330]LogNet: UNetConnection::SendCloseReason:
[2023.01.31-20.21.33:407][330]LogNet:  - Result=HostClosedConnection, ErrorContext="HostClosedConnection"
[2023.01.31-20.21.33:407][330]LogNet: UNetConnection::Cleanup: Closing open connection. [UNetConnection] RemoteAddr: 127.0.0.1:53603, Name: IpConnection_27, Driver: GameNetDriver IpNetDriver_18, IsServer: YES, PC: CPP_TownGuardPlayerController_1, Owner: CPP_TownGuardPlayerController_1, UniqueId: NULL:DESKTOP-4UF2QLF-C3403F8B423EA29D4CA37FAF0FC259FC
[2023.01.31-20.21.33:407][330]LogNet: UNetConnection::Close: [UNetConnection] RemoteAddr: 127.0.0.1:53603, Name: IpConnection_27, Driver: GameNetDriver IpNetDriver_18, IsServer: YES, PC: CPP_TownGuardPlayerController_1, Owner: CPP_TownGuardPlayerController_1, UniqueId: NULL:DESKTOP-4UF2QLF-C3403F8B423EA29D4CA37FAF0FC259FC, Channels: 10, Time: 2023.01.31-20.21.33
[2023.01.31-20.21.33:407][330]LogNet: UNetConnection::SendCloseReason:
[2023.01.31-20.21.33:407][330]LogNet:  - Result=Cleanup, ErrorContext="Cleanup"
[2023.01.31-20.21.33:407][330]LogNet: UChannel::Close: Sending CloseBunch. ChIndex == 0. Name: [UChannel] ChIndex: 0, Closing: 0 [UNetConnection] RemoteAddr: 127.0.0.1:53603, Name: IpConnection_27, Driver: GameNetDriver IpNetDriver_18, IsServer: YES, PC: CPP_TownGuardPlayerController_1, Owner: CPP_TownGuardPlayerController_1, UniqueId: NULL:DESKTOP-4UF2QLF-C3403F8B423EA29D4CA37FAF0FC259FC
[2023.01.31-20.21.33:408][330]LogNet: UNetConnection::Cleanup: Closing open connection. [UNetConnection] RemoteAddr: 127.0.0.1:53602, Name: IpConnection_26, Driver: GameNetDriver IpNetDriver_18, IsServer: YES, PC: CPP_TownGuardPlayerController_0, Owner: CPP_TownGuardPlayerController_0, UniqueId: NULL:DESKTOP-4UF2QLF-F8F99544440CBD0794D665AE94E3918F
[2023.01.31-20.21.33:408][330]LogNet: UNetConnection::Close: [UNetConnection] RemoteAddr: 127.0.0.1:53602, Name: IpConnection_26, Driver: GameNetDriver IpNetDriver_18, IsServer: YES, PC: CPP_TownGuardPlayerController_0, Owner: CPP_TownGuardPlayerController_0, UniqueId: NULL:DESKTOP-4UF2QLF-F8F99544440CBD0794D665AE94E3918F, Channels: 10, Time: 2023.01.31-20.21.33
[2023.01.31-20.21.33:408][330]LogNet: UNetConnection::SendCloseReason:
[2023.01.31-20.21.33:408][330]LogNet:  - Result=Cleanup, ErrorContext="Cleanup"
[2023.01.31-20.21.33:408][330]LogNet: UChannel::Close: Sending CloseBunch. ChIndex == 0. Name: [UChannel] ChIndex: 0, Closing: 0 [UNetConnection] RemoteAddr: 127.0.0.1:53602, Name: IpConnection_26, Driver: GameNetDriver IpNetDriver_18, IsServer: YES, PC: CPP_TownGuardPlayerController_0, Owner: CPP_TownGuardPlayerController_0, UniqueId: NULL:DESKTOP-4UF2QLF-F8F99544440CBD0794D665AE94E3918F
[2023.01.31-20.21.33:408][330]LogExit: GameNetDriver IpNetDriver_18 shut down
[2023.01.31-20.21.33:411][330]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-20.21.33:417][330]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-20.21.33:462][330]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-20.21.33:462][330]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2023.01.31-20.21.33:463][330]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2023.01.31-20.21.33:467][330]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=14
[2023.01.31-20.21.33:469][330]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=14
[2023.01.31-20.21.33:477][330]LogUObjectHash: Compacting FUObjectHashTables data took   2.14ms
[2023.01.31-20.21.33:495][331]LogPlayLevel: Display: Destroying online subsystem :Context_34
[2023.01.31-20.21.33:495][331]LogPlayLevel: Display: Destroying online subsystem :Context_33
[2023.01.31-20.21.33:495][331]LogPlayLevel: Display: Destroying online subsystem :Context_32
[2023.01.31-20.21.41:996][ 35]LogUObjectHash: Compacting FUObjectHashTables data took   1.64ms
[2023.01.31-20.21.43:830][ 35]LogSlate: Window 'Save Content' being destroyed
[2023.01.31-20.21.43:849][ 35]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.31-20.21.44:029][ 35]LogSavePackage: Moving output files for package: /Game/Models/Weapons/Animations/LongswordTest
[2023.01.31-20.21.44:030][ 35]LogSavePackage: Moving '../../../../../../Users/Caleb/Documents/GitHub/Town Guard/Town_Guard/Saved/LongswordTest6C8C12A94BB7932D7E1E43A5BCD1BF2A.tmp' to '../../../../../../Users/Caleb/Documents/GitHub/Town Guard/Town_Guard/Content/Models/Weapons/Animations/LongswordTest.uasset'
[2023.01.31-20.21.44:033][ 35]LogSavePackage: Moving output files for package: /Game/Models/Weapons/Animations/LongswordTest_BL_Blend
[2023.01.31-20.21.44:033][ 35]LogSavePackage: Moving '../../../../../../Users/Caleb/Documents/GitHub/Town Guard/Town_Guard/Saved/LongswordTest_BL_Blend9EBB1785459F073CB202EA8CE9C18B4C.tmp' to '../../../../../../Users/Caleb/Documents/GitHub/Town Guard/Town_Guard/Content/Models/Weapons/Animations/LongswordTest_BL_Blend.uasset'
[2023.01.31-20.21.44:035][ 35]LogSavePackage: Moving output files for package: /Game/Models/Weapons/Animations/LongswordTest_BR_Blend
[2023.01.31-20.21.44:036][ 35]LogSavePackage: Moving '../../../../../../Users/Caleb/Documents/GitHub/Town Guard/Town_Guard/Saved/LongswordTest_BR_Blend050890034C72CCC8AF5B5C8BB9BF3142.tmp' to '../../../../../../Users/Caleb/Documents/GitHub/Town Guard/Town_Guard/Content/Models/Weapons/Animations/LongswordTest_BR_Blend.uasset'
[2023.01.31-20.21.44:047][ 35]LogSavePackage: Moving output files for package: /Game/Models/Weapons/Animations/LongswordTest_TL_Blend
[2023.01.31-20.21.44:066][ 35]LogSavePackage: Moving '../../../../../../Users/Caleb/Documents/GitHub/Town Guard/Town_Guard/Saved/LongswordTest_TL_Blend5EA7168A4F888893793215AE46475E62.tmp' to '../../../../../../Users/Caleb/Documents/GitHub/Town Guard/Town_Guard/Content/Models/Weapons/Animations/LongswordTest_TL_Blend.uasset'
[2023.01.31-20.21.44:076][ 35]LogFileHelpers: InternalPromptForCheckoutAndSave took 227 ms (total: 6.55 sec)
[2023.01.31-20.21.44:086][ 35]AssetCheck: New page: Asset Save: multiple assets
[2023.01.31-20.21.44:086][ 35]LogContentValidation: Display: Validating /Script/Engine.BlendSpace /Game/Models/Weapons/Animations/LongswordTest_BL_Blend.LongswordTest_BL_Blend
[2023.01.31-20.21.44:086][ 35]LogContentValidation: Display: Validating /Script/Engine.BlendSpace /Game/Models/Weapons/Animations/LongswordTest_BR_Blend.LongswordTest_BR_Blend
[2023.01.31-20.21.44:086][ 35]LogContentValidation: Display: Validating /Script/Engine.BlendSpace /Game/Models/Weapons/Animations/LongswordTest_TL_Blend.LongswordTest_TL_Blend
[2023.01.31-20.21.44:086][ 35]LogContentValidation: Display: Validating /Script/Engine.AnimBlueprint /Game/Models/Weapons/Animations/LongswordTest.LongswordTest
[2023.01.31-20.26.08:840][504]LogUObjectHash: Compacting FUObjectHashTables data took   1.03ms
[2023.01.31-20.26.10:511][614]LogUObjectHash: Compacting FUObjectHashTables data took   0.74ms
[2023.01.31-20.26.10:512][614]LogStall: Shutdown...
[2023.01.31-20.26.10:540][614]LogStall: Shutdown complete.
[2023.01.31-20.26.11:401][614]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.11:401][614]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-20.26.11:458][614]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.11:458][614]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-20.26.11:826][614]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.11:826][614]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-20.26.12:684][614]LogSlate: Window 'Town_Guard - Unreal Editor' being destroyed
[2023.01.31-20.26.12:685][614]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.01.31-20.26.14:744][615]Cmd: QUIT_EDITOR
[2023.01.31-20.26.14:775][615]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.01.31-20.26.15:209][615]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.01.31-20.26.15:250][615]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.01.31-20.26.15:258][615]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.01.31-20.26.15:259][615]LogWorld: UWorld::CleanupWorld for ProvingGrounds, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.15:284][615]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-20.26.15:898][615]LogStylusInput: Shutting down StylusInput subsystem.
[2023.01.31-20.26.16:366][615]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.01.31-20.26.17:135][615]LogAnalyticsSessionSummarySender: Sent summary session report for: AppId=UEEditor.UnrealEngine.Release SessionId={03BB3F6F-4878-EF3B-8537-A4A14BB223C6}
[2023.01.31-20.26.17:723][615]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.01.31-20.26.17:723][615]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.01.31-20.26.17:723][615]LogAudio: Display: Audio Device unregistered from world 'ProvingGrounds'.
[2023.01.31-20.26.17:733][615]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.31-20.26.17:735][615]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.31-20.26.17:888][615]LogAudio: Display: Audio Device Manager Shutdown
[2023.01.31-20.26.18:047][615]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.01.31-20.26.18:316][615]LogExit: Preparing to exit.
[2023.01.31-20.26.20:027][615]LogUObjectHash: Compacting FUObjectHashTables data took   4.09ms
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected_options' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.add_null_above_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.align_translation_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.align_translation_all' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.align_translation_x' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.20:108][615]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.31-20.26.23:482][615]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.23:485][615]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.23:508][615]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.23:510][615]LogWorld: UWorld::CleanupWorld for World_9, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.23:513][615]LogWorld: UWorld::CleanupWorld for World_8, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.23:515][615]LogWorld: UWorld::CleanupWorld for World_7, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.23:517][615]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2023.01.31-20.26.25:406][615]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.31-20.26.26:048][615]LogExit: Editor shut down
[2023.01.31-20.26.26:115][615]LogExit: Transaction tracking system shut down
[2023.01.31-20.26.54:308][615]LogExit: Object subsystem successfully closed.
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: ================================================
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: Total job queries 52, among them cache hits 1 (1.92%)
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: Tracking 51 distinct input hashes that result in 33 distinct outputs (64.71%)
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: RAM used: 0.29 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.03%
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.31-20.26.54:314][615]LogShaderCompilers: Display: ================================================
[2023.01.31-20.26.54:356][615]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.31-20.26.57:560][615]LogVirtualization: UE::Virtualization was shutdown
[2023.01.31-20.27.07:910][615]LogModuleManager: Shutting down and abandoning module SequencerWidgets (999)
[2023.01.31-20.27.07:910][615]LogModuleManager: Shutting down and abandoning module AnimationEditor (997)
[2023.01.31-20.27.07:910][615]LogModuleManager: Shutting down and abandoning module Voice (993)
[2023.01.31-20.27.07:924][615]LogModuleManager: Shutting down and abandoning module BlueprintGraph (991)
[2023.01.31-20.27.07:924][615]LogModuleManager: Shutting down and abandoning module PinnedCommandList (989)
[2023.01.31-20.27.07:924][615]LogModuleManager: Shutting down and abandoning module SkeletonEditor (987)
[2023.01.31-20.27.07:949][615]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (985)
[2023.01.31-20.27.07:949][615]LogModuleManager: Shutting down and abandoning module LauncherServices (983)
[2023.01.31-20.27.07:949][615]LogModuleManager: Shutting down and abandoning module ExternalImagePicker (981)
[2023.01.31-20.27.07:949][615]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (979)
[2023.01.31-20.27.07:949][615]LogModuleManager: Shutting down and abandoning module SubobjectEditor (977)
[2023.01.31-20.27.07:949][615]LogModuleManager: Shutting down and abandoning module SceneOutliner (973)
[2023.01.31-20.27.07:949][615]LogModuleManager: Shutting down and abandoning module AddContentDialog (971)
[2023.01.31-20.27.07:964][615]LogModuleManager: Shutting down and abandoning module WidgetCarousel (970)
[2023.01.31-20.27.07:964][615]LogModuleManager: Shutting down and abandoning module StatusBar (967)
[2023.01.31-20.27.07:964][615]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (965)
[2023.01.31-20.27.07:964][615]LogModuleManager: Shutting down and abandoning module StatsViewer (963)
[2023.01.31-20.27.08:062][615]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (961)
[2023.01.31-20.27.08:062][615]LogModuleManager: Shutting down and abandoning module AutomationWorker (959)
[2023.01.31-20.27.08:162][615]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (957)
[2023.01.31-20.27.08:293][615]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (955)
[2023.01.31-20.27.08:348][615]LogModuleManager: Shutting down and abandoning module TakesCore (953)
[2023.01.31-20.27.08:365][615]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (951)
[2023.01.31-20.27.08:365][615]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (949)
[2023.01.31-20.27.08:365][615]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (947)
[2023.01.31-20.27.08:365][615]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (945)
[2023.01.31-20.27.08:365][615]LogModuleManager: Shutting down and abandoning module WebMMedia (943)
[2023.01.31-20.27.08:443][615]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (941)
[2023.01.31-20.27.08:471][615]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (939)
[2023.01.31-20.27.08:529][615]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (937)
[2023.01.31-20.27.08:653][615]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (935)
[2023.01.31-20.27.08:653][615]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (933)
[2023.01.31-20.27.08:845][615]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (931)
[2023.01.31-20.27.08:845][615]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (929)
[2023.01.31-20.27.08:845][615]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (927)
[2023.01.31-20.27.08:845][615]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (925)
[2023.01.31-20.27.08:845][615]LogModuleManager: Shutting down and abandoning module SmartSnapping (923)
